user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed_kwh,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,state_of_charge_start,state_of_charge_end,distance_driven_since_last_chargekm,temperature_c,vehicle_age_years,charger_type,user_type
User_341,Tesla Model 3,100.0,Station_272,Los Angeles,2024-01-15 04:00:00,2024-01-15 06:20:00,5.7759197355000005,1.8364567962,33.7453792651,24.9856912817,Afternoon,Sunday,25.1180161097,59.0465407371,96.3321777829,37.1011884315,1.0,Level 2,Casual Driver
User_342,BMW i3,50.0,Station_339,Los Angeles,2024-01-15 05:00:00,2024-01-15 05:44:00,53.8102017608,0.513006351,22.3444402966,15.7913197637,Morning,Monday,52.4429517637,82.4220946492,116.7309834799,-0.0328724735,2.0,Level 1,Long-Distance Traveler
User_343,Chevy Bolt,100.0,Station_162,San Francisco,2024-01-15 06:00:00,2024-01-15 09:34:00,38.6623769885,2.3650578771,26.7211953729,16.3158193929,Evening,Saturday,68.1218777531,56.4804370477,257.8829430739,29.1805367797,6.0,Level 2,Commuter
User_344,BMW i3,50.0,Station_44,New York,2024-01-15 07:00:00,2024-01-15 08:38:00,56.6933014972,2.3918523788,44.9952222353,32.9900223585,Morning,Friday,46.5877620759,76.3804950349,140.3114417007,25.1273086472,0.0,DC Fast Charger,Long-Distance Traveler
User_345,Nissan Leaf,85.0,Station_238,Houston,2024-01-15 08:00:00,2024-01-15 10:14:00,40.1614218511,2.517973872,28.4799621265,13.3700057876,Evening,Wednesday,35.0445349773,94.5635919419,93.9952316977,13.3543871665,2.0,DC Fast Charger,Casual Driver
User_346,Nissan Leaf,62.0,Station_134,Houston,2024-01-15 09:00:00,2024-01-15 11:59:00,42.5173609194,0.9297646567000001,39.9126373624,7.2344397769,Morning,Saturday,88.9464347445,63.7433449194,191.0776829423,10.3331964616,4.0,Level 2,Casual Driver
User_347,Chevy Bolt,50.0,Station_461,Los Angeles,2024-01-15 10:00:00,2024-01-15 11:33:00,29.2984456033,1.8733968578,30.9794105662,37.1646984434,Afternoon,Wednesday,125.0872271231,97.0590204675,296.2236692095,7.6408107124,7.0,Level 2,Commuter
User_348,Tesla Model 3,50.0,Station_192,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.2251510199,0.504601217,37.2360143568,21.0141530188,Morning,Wednesday,38.02384077,94.3676555002,57.5919455149,12.2652437323,6.0,DC Fast Charger,Commuter
User_349,Nissan Leaf,85.0,Station_356,New York,2024-01-15 12:00:00,2024-01-15 13:40:00,42.6914053796,2.9168849534,17.926013610200002,27.9975931594,Night,Monday,35.8023563582,95.5617564848,73.0473919253,-4.1276309203,5.0,Level 1,Casual Driver
User_350,Hyundai Kona,50.0,Station_278,New York,2024-01-15 13:00:00,2024-01-15 14:25:00,76.7184466902,3.7749093214,44.1374510914,35.8525077792,Night,Wednesday,10.8960892311,69.9591247985,247.4083508581,27.955437205,0.0,Level 1,Casual Driver
User_351,Nissan Leaf,62.0,Station_18,Chicago,2024-01-15 14:00:00,2024-01-15 17:00:00,60.969075886,2.4969601811,6.6827508542,37.0492602447,Afternoon,Wednesday,75.8572520569,92.3649616723,266.8210878024,20.4655661678,6.0,Level 1,Commuter
User_352,Nissan Leaf,62.0,Station_12,Chicago,2024-01-15 15:00:00,2024-01-15 15:54:00,48.324607754,2.3116366709,19.5938373432,49.1374698814,Afternoon,Friday,27.014978041,55.8610294097,161.4030488574,3.4993413767,2.0,DC Fast Charger,Commuter
User_353,Tesla Model 3,62.0,Station_180,Los Angeles,2024-01-15 16:00:00,2024-01-15 18:14:00,65.5408247319,1.1606546728,31.8589976989,37.4899754078,Evening,Monday,25.2019034074,96.7634420548,78.6144461553,0.9476450506,6.0,Level 2,Commuter
User_354,BMW i3,100.0,Station_123,New York,2024-01-15 17:00:00,2024-01-15 19:43:00,68.7490694877,0.5546371779,10.7616705929,28.2929403948,Afternoon,Thursday,81.2848669802,66.0764951257,284.8458000398,13.7896598268,3.0,DC Fast Charger,Commuter
User_355,Nissan Leaf,85.0,Station_246,New York,2024-01-15 18:00:00,2024-01-15 20:28:00,67.4374025739,1.814561059,16.0993485185,14.9963687511,Night,Thursday,89.8707904006,93.9013752526,36.0602365731,34.082187759,3.0,Level 1,Casual Driver
User_356,Chevy Bolt,75.0,Station_222,Houston,2024-01-15 19:00:00,2024-01-15 22:11:00,10.4506578324,1.4282962338,39.8938261007,32.5609790018,Afternoon,Wednesday,82.764442862,60.7777633458,85.9210072491,20.6349473509,0.0,Level 2,Long-Distance Traveler
User_357,BMW i3,100.0,Station_373,Houston,2024-01-15 20:00:00,2024-01-15 23:40:00,30.8056620028,1.0378600717,18.9798893477,18.3531951107,Night,Saturday,60.7272027489,61.2065513687,155.7144902204,29.1143802689,5.0,Level 2,Casual Driver
User_358,Hyundai Kona,85.0,Station_51,Los Angeles,2024-01-15 21:00:00,2024-01-15 21:38:00,62.0956592263,2.4779354649,30.5286847865,8.8600473948,Afternoon,Tuesday,43.8861908465,81.4689834808,285.7904586861,-8.559081243,1.0,Level 1,Commuter
User_359,Tesla Model 3,100.0,Station_488,New York,2024-01-15 22:00:00,2024-01-15 23:29:00,28.8640609592,2.1136713853,38.3440858604,37.4495191801,Night,Monday,27.6785378667,92.5727207089,107.0000963359,13.1944793561,2.0,Level 2,Casual Driver
User_360,Hyundai Kona,75.0,Station_71,Los Angeles,2024-01-15 23:00:00,2024-01-16 01:34:00,33.3705420262,2.4863752526000003,41.9291685926,7.4092548031,Evening,Sunday,58.6090820827,71.2195604236,279.5193618636,15.418433423,8.0186657333,Level 1,Commuter
User_361,BMW i3,77.6084780514,Station_480,Houston,2024-01-16 00:00:00,2024-01-16 01:18:00,73.0904507701,1.7540479473000001,30.3888038082,9.5951637937,Morning,Tuesday,29.6665014632,99.8568507682,227.7259802261,2.5942497265,7.0,DC Fast Charger,Casual Driver
User_362,BMW i3,75.0,Station_48,Houston,2024-01-16 01:00:00,2024-01-16 02:20:00,26.992344081,3.5489835255999997,46.5813711831,36.5004733215,Morning,Monday,23.6948578723,56.1053102115,237.5110204637,25.1096122482,1.0,Level 2,Commuter
User_363,BMW i3,85.0,Station_19,Chicago,2024-01-16 02:00:00,2024-01-16 05:37:00,6.938193834,3.2909626809,13.2879240553,16.8863300897,Night,Monday,88.6094203017,81.4433797648,230.3190328881,1.2019821664,3.0,Level 1,Commuter
User_364,Hyundai Kona,50.0,Station_262,Los Angeles,2024-01-16 03:00:00,2024-01-16 04:39:00,42.2901802667,2.012292995,37.8060963596,7.8067256506,Afternoon,Friday,81.1021620402,92.8336045977,242.4530430968,36.8265839823,10.5472365438,Level 1,Casual Driver
User_365,BMW i3,100.0,Station_84,Los Angeles,2024-01-16 04:00:00,2024-01-16 05:06:00,30.0361183782,1.6434822524000001,13.3729490456,35.9544054314,Afternoon,Wednesday,14.3642491904,80.3854083687,217.9157161418,34.9545588761,6.0,DC Fast Charger,Commuter
User_366,Hyundai Kona,62.0,Station_155,New York,2024-01-16 05:00:00,2024-01-16 06:00:00,10.3860937823,1.2425644203,47.7664944371,21.4889207095,Morning,Friday,56.6636637288,73.2902827168,188.1506523593,16.8305161648,0.0,Level 2,Long-Distance Traveler
User_367,BMW i3,50.0,Station_53,New York,2024-01-16 06:00:00,2024-01-16 09:18:00,45.7194791825,2.8721617303,47.8425566004,31.2262760054,Night,Saturday,35.4219500021,88.8535495661,156.876651104,34.2977893981,7.0,Level 2,Commuter
User_368,Chevy Bolt,50.0,Station_107,Chicago,2024-01-16 07:00:00,2024-01-16 08:31:00,24.5996296956,2.0078608678,11.8201757876,29.2344185629,Afternoon,Sunday,51.1882630769,63.4658247553,263.8331733967,14.2054899197,1.0,Level 2,Commuter
User_369,BMW i3,62.0,Station_357,San Francisco,2024-01-16 08:00:00,2024-01-16 10:02:00,23.1470476756,3.2840921872,25.3994936362,10.9977527853,Morning,Tuesday,76.8199763213,50.9727931407,61.0473100883,15.60505898,4.0,Level 2,Commuter
User_370,Hyundai Kona,85.0,Station_304,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.7164121502,0.5628169402000001,6.422556539,34.4020656397,Night,Tuesday,37.6821027221,81.9072284186,225.3042080811,0.1669976051,7.0,DC Fast Charger,Long-Distance Traveler
User_371,Nissan Leaf,100.0,Station_135,San Francisco,2024-01-16 10:00:00,2024-01-16 10:43:00,42.6914053796,2.2737418355,46.4889876717,36.9416194371,Evening,Thursday,15.2658414351,60.9489225492,264.8997690094,36.5680634289,4.0,DC Fast Charger,Casual Driver
User_372,BMW i3,48.6369312476,Station_443,Los Angeles,2024-01-16 11:00:00,2024-01-16 14:13:00,68.2529990506,1.6319957436,29.2084267989,9.4597639785,Afternoon,Saturday,85.9024619599,91.2782244673,50.4130248956,37.5288226449,0.0,Level 2,Long-Distance Traveler
User_373,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 12:00:00,2024-01-16 15:13:00,56.4202299909,0.8288732839,25.4028524109,29.848428683,Afternoon,Sunday,32.6123865731,65.1600735692,12.8075147311,17.5968023623,4.0,Level 1,Long-Distance Traveler
User_374,Chevy Bolt,75.0,Station_11,Houston,2024-01-16 13:00:00,2024-01-16 14:48:00,52.904463668700004,1.5469560347,15.5720555883,18.5428839362,Night,Saturday,89.8386106966,97.4953804665,36.7436948004,32.5738536901,3.0,Level 2,Long-Distance Traveler
User_375,Tesla Model 3,50.0,Station_143,Los Angeles,2024-01-16 14:00:00,2024-01-16 14:37:00,28.1635456086,2.291322391,23.3892053459,29.7635955455,Morning,Friday,72.8999862599,18.7003494865,23.4738820605,15.4462167664,3.0,Level 2,Casual Driver
User_376,Chevy Bolt,100.0,Station_192,Los Angeles,2024-01-16 15:00:00,2024-01-16 18:03:00,1.3567315469,1.5712045852,16.2675864052,23.874623597,Night,Friday,40.9233800138,83.0686868188,152.2598669908,-6.550323205,3.0,Level 1,Commuter
User_377,BMW i3,85.0,Station_387,Los Angeles,2024-01-16 16:00:00,2024-01-16 17:05:00,8.9304264846,3.7795339483,25.6037993318,0.2343169936,Morning,Saturday,86.7514889955,71.8030306046,275.0786019144,1.4197169043,2.0,Level 2,Long-Distance Traveler
User_378,Nissan Leaf,75.0,Station_378,Chicago,2024-01-16 17:00:00,2024-01-16 18:17:00,55.7829774647,1.3767971561,46.333341898,30.4736442279,Night,Friday,29.6143632274,88.3784281153,10.8799840918,14.2404948935,4.0,Level 1,Commuter
User_379,Nissan Leaf,85.0,Station_69,Los Angeles,2024-01-16 18:00:00,2024-01-16 19:54:00,16.6735994571,1.8092826155,32.9948295892,28.1561708567,Evening,Thursday,77.4851433713,88.6654321363,281.887802191,33.7293207659,6.0,DC Fast Charger,Long-Distance Traveler
User_380,Hyundai Kona,100.0,Station_23,New York,2024-01-16 19:00:00,2024-01-16 19:57:00,13.2807123258,1.7614413222,59.1485448878,13.6074308086,Afternoon,Sunday,76.5582118999,81.5820094963,257.6075888404,4.2060906387,5.0,Level 1,Long-Distance Traveler
User_381,Nissan Leaf,50.0,Station_181,New York,2024-01-16 20:00:00,2024-01-16 23:45:00,7.6686609345,0.7499042038,25.4571466783,17.361623336,Morning,Sunday,86.1619421736,81.6198632206,53.3074384825,27.2589449607,2.5371585100000003,DC Fast Charger,Long-Distance Traveler
User_382,Hyundai Kona,75.0,Station_293,Houston,2024-01-16 21:00:00,2024-01-17 00:39:00,42.6914053796,3.6170781604,23.2230159227,17.8581910327,Evening,Friday,70.6004240764,89.3544157556,71.3201924276,33.1090395975,4.0,Level 2,Long-Distance Traveler
User_383,Tesla Model 3,62.0,Station_9,Chicago,2024-01-16 22:00:00,2024-01-17 01:57:00,64.9428570653,3.6367947006,49.3191288545,15.3216138584,Night,Friday,49.3010604865,73.24351853,41.7622920215,12.2549286449,4.0,Level 1,Long-Distance Traveler
User_384,BMW i3,100.0,Station_271,New York,2024-01-16 23:00:00,2024-01-17 02:53:00,70.0607767622,3.3997489925,42.9456833678,15.2427487588,Morning,Sunday,95.7921880348,66.3750251754,164.028637051,38.8724115133,1.0,Level 1,Long-Distance Traveler
User_385,Hyundai Kona,85.0,Station_387,Chicago,2024-01-17 00:00:00,2024-01-17 03:57:00,42.6914053796,1.32513613,27.8544204267,24.6542175481,Morning,Saturday,10.0088185441,58.1549003076,284.5828419799,22.1654401365,7.0,Level 2,Casual Driver
User_386,Tesla Model 3,100.0,Station_93,Chicago,2024-01-17 01:00:00,2024-01-17 02:20:00,46.5596537158,1.6657565362,35.7760002487,23.5557345366,Evening,Sunday,77.2758815844,95.7472314424,197.5286464172,1.6535023008,1.5028687879,DC Fast Charger,Commuter
User_387,Nissan Leaf,50.0,Station_454,Houston,2024-01-17 02:00:00,2024-01-17 04:13:00,54.8840133585,1.8867705057,6.9851368053,6.5559815049,Night,Saturday,64.2804181461,82.3838962522,127.0713209066,30.5938779278,2.8179017172,Level 1,Commuter
User_388,Nissan Leaf,50.0,Station_17,Chicago,2024-01-17 03:00:00,2024-01-17 06:19:00,13.7261337393,6.1764165597,12.484008547,21.0923854645,Evening,Friday,82.9125826511,90.8310762146,166.7223837789,6.7863533911000005,2.0,Level 1,Casual Driver
User_389,Tesla Model 3,75.0,Station_154,Los Angeles,2024-01-17 04:00:00,2024-01-17 06:10:00,74.2197558575,2.8291553780000003,3.5666530371,29.1650414971,Night,Friday,55.2938415831,90.0971146795,152.2598669908,3.2051027161,4.0,Level 2,Long-Distance Traveler
User_390,Nissan Leaf,50.0,Station_405,Chicago,2024-01-17 05:00:00,2024-01-17 05:58:00,20.5813876763,1.5369444258,37.026625745,31.683786705,Evening,Saturday,22.5425084113,84.6723620449,205.5075220006,6.7417676445,2.0,DC Fast Charger,Casual Driver
User_391,Tesla Model 3,75.0,Station_328,Houston,2024-01-17 06:00:00,2024-01-17 08:36:00,36.0475773863,1.6457799598,49.8518963873,7.461577394,Evening,Tuesday,46.3284258588,52.1517091653,57.6589438039,6.8768972816,4.0,Level 2,Casual Driver
User_392,Hyundai Kona,62.0,Station_149,Houston,2024-01-17 07:00:00,2024-01-17 08:51:00,31.7357503136,1.9619576184,11.1298727626,11.7393009374,Evening,Wednesday,58.9687527525,81.668239613,87.2741052197,-9.5690636201,3.0,Level 1,Casual Driver
User_393,Hyundai Kona,85.0,Station_377,Houston,2024-01-17 08:00:00,2024-01-17 08:39:00,64.5382469651,3.9709998008,17.5601600706,32.9733564928,Evening,Tuesday,17.1896376551,57.1353834607,258.3785312146,12.3263894793,7.0,Level 2,Commuter
User_394,Tesla Model 3,85.0,Station_267,New York,2024-01-17 09:00:00,2024-01-17 11:15:00,41.5686202548,2.534327207,27.8768827616,37.1092260429,Night,Friday,25.5283013734,73.3615476375,240.385116025,-2.1340703019,0.0,Level 2,Casual Driver
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.3756697402,3.1457457075,3.8065468483,35.3507433816,Afternoon,Monday,41.1118264512,63.0261598723,150.8347279925,18.0001270319,6.0,DC Fast Charger,Long-Distance Traveler
User_396,Hyundai Kona,60.7892802481,Station_328,New York,2024-01-17 11:00:00,2024-01-17 14:59:00,12.1180932325,2.8544938427,7.9970383418,37.3138650814,Evening,Monday,30.0671887777,90.2070511207,256.2264580975,20.9874933418,2.0,DC Fast Charger,Casual Driver
User_397,Hyundai Kona,85.0,Station_106,San Francisco,2024-01-17 12:00:00,2024-01-17 12:30:00,48.2725482851,3.649578322,43.1423198172,10.3299383117,Night,Thursday,60.6039555695,71.9541788015,152.2598669908,33.547454316,4.0,Level 2,Commuter
User_398,Chevy Bolt,50.0,Station_472,Los Angeles,2024-01-17 13:00:00,2024-01-17 14:08:00,26.4021039498,0.9580223408,47.7590534832,10.5705661147,Afternoon,Tuesday,29.4760111177,87.3432355567,247.340301484,22.8837412564,7.0,Level 2,Commuter
User_399,BMW i3,62.0,Station_381,Chicago,2024-01-17 14:00:00,2024-01-17 14:50:00,54.6269976269,2.2312257915,27.7730674321,37.7630357569,Morning,Saturday,55.8098258552,60.0305571788,246.2943567109,-4.3736604844,2.0,Level 2,Long-Distance Traveler
User_400,Nissan Leaf,75.0,Station_35,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.4499614793,1.0662067473,49.4167326886,15.3072450251,Morning,Thursday,27.5624815852,63.2922766905,150.1118467879,37.8990715906,7.0,Level 1,Casual Driver
User_401,Chevy Bolt,85.0,Station_119,San Francisco,2024-01-17 16:00:00,2024-01-17 16:44:00,66.1891441809,2.5014630993,2.5352378617999998,13.9931979053,Evening,Thursday,88.3172613162,103.0634523998,69.7400307954,21.8531658864,1.0,DC Fast Charger,Long-Distance Traveler
User_402,Hyundai Kona,75.0,Station_14,Los Angeles,2024-01-17 17:00:00,2024-01-17 19:41:00,13.663842508,0.7991338052,14.3304570228,8.2759232144,Morning,Monday,62.2469800765,82.8889303502,209.0906430301,36.0889288838,3.0,Level 1,Casual Driver
User_403,Tesla Model 3,71.6454870685,Station_14,New York,2024-01-17 18:00:00,2024-01-17 21:37:00,31.8102234126,3.6741373707,32.8373350351,32.9422560605,Evening,Tuesday,78.6051312319,55.8101931499,188.703635524,14.4831356613,3.0,DC Fast Charger,Long-Distance Traveler
User_404,Hyundai Kona,62.0,Station_266,Houston,2024-01-17 19:00:00,2024-01-17 20:30:00,79.4623119084,2.8953489861,25.4125201652,18.2724695148,Evening,Wednesday,28.4612308387,49.0964153765,48.2316187446,32.538820532,3.0,DC Fast Charger,Long-Distance Traveler
User_405,BMW i3,50.0,Station_140,New York,2024-01-17 20:00:00,2024-01-17 22:57:00,26.6152020388,1.3179175041,22.7439666226,29.943150271,Afternoon,Sunday,59.9310526622,69.5213064303,193.0036152089,28.8980316978,5.0,Level 1,Long-Distance Traveler
User_406,Hyundai Kona,62.0,Station_294,Los Angeles,2024-01-17 21:00:00,2024-01-17 23:47:00,42.6914053796,0.81397783,19.9347997838,22.6155271457,Morning,Saturday,45.1464402235,83.9551380918,284.7546994724,28.9726060948,4.0,Level 1,Commuter
User_407,Tesla Model 3,100.0,Station_364,Los Angeles,2024-01-17 22:00:00,2024-01-17 23:56:00,64.4033443287,1.4631090942,35.928521613,14.2466000393,Evening,Tuesday,96.1161371375,57.3205993954,139.5494160105,5.9676307725,7.0,Level 2,Commuter
User_408,BMW i3,75.0,Station_119,San Francisco,2024-01-17 23:00:00,2024-01-18 01:14:00,41.5867128036,3.3058021698,39.7536415673,35.6601544713,Morning,Thursday,76.7663083394,55.0412668027,53.0877589416,-3.1764264687,5.0,DC Fast Charger,Casual Driver
User_409,Hyundai Kona,75.0,Station_238,Chicago,2024-01-18 00:00:00,2024-01-18 01:03:00,76.4481598101,2.5151237372,19.766106814,35.7634288952,Afternoon,Friday,81.3618644569,66.4834502749,131.7884615456,18.5051921295,6.0,DC Fast Charger,Commuter
User_410,BMW i3,100.0,Station_34,New York,2024-01-18 01:00:00,2024-01-18 03:33:00,19.8987989511,1.8496720909,33.636050713,30.7082974113,Morning,Thursday,14.3672221641,93.0225367833,10.028295173,22.1892611652,7.0,DC Fast Charger,Long-Distance Traveler
User_411,Nissan Leaf,46.8767965465,Station_169,San Francisco,2024-01-18 02:00:00,2024-01-18 04:19:00,25.100862539,3.7753034162,24.4346076494,30.547396275,Afternoon,Tuesday,19.6417471834,65.4686181232,289.5420314365,-8.6759960973,6.0,Level 2,Commuter
User_412,Nissan Leaf,50.0,Station_10,Houston,2024-01-18 03:00:00,2024-01-18 06:25:00,27.0471032308,1.1096377233,4.5216315423,33.4575661131,Afternoon,Monday,52.0329656763,105.6169219318,58.7260172843,20.5653882696,3.0,DC Fast Charger,Commuter
User_413,Hyundai Kona,50.0,Station_122,Chicago,2024-01-18 04:00:00,2024-01-18 05:02:00,30.1846842414,2.9714279747,40.1824601065,7.2608886223999995,Afternoon,Sunday,64.1566350052,65.4005448853,104.5358532342,26.1756259045,0.0,DC Fast Charger,Casual Driver
User_414,BMW i3,85.0,Station_401,San Francisco,2024-01-18 05:00:00,2024-01-18 07:07:00,15.3421206811,3.392452251,43.4968499597,30.9455149897,Evening,Tuesday,41.8927273654,95.3782979668,172.2935770432,36.0351500602,0.0,Level 1,Long-Distance Traveler
User_415,Tesla Model 3,62.0,Station_145,New York,2024-01-18 06:00:00,2024-01-18 07:30:00,45.3439644747,3.0235736376,11.2746665203,11.6565284419,Night,Wednesday,78.2220163332,74.8076719642,277.6436866197,37.972257909,0.0,Level 1,Commuter
User_416,Hyundai Kona,50.0,Station_451,Los Angeles,2024-01-18 07:00:00,2024-01-18 07:39:00,60.2603830041,3.0303968356,31.2229731374,11.4675840276,Evening,Saturday,51.1912673547,66.2308470949,175.9741268815,6.8728741179,7.0,Level 2,Commuter
User_417,Nissan Leaf,100.0,Station_446,Houston,2024-01-18 08:00:00,2024-01-18 11:31:00,5.6501817384,0.6399514508,11.6674382131,25.630101905,Morning,Saturday,58.4004575827,65.0179910862,83.2655253552,23.0594466278,6.0,DC Fast Charger,Casual Driver
User_418,Nissan Leaf,85.0,Station_223,New York,2024-01-18 09:00:00,2024-01-18 10:53:00,32.491515818,0.775971607,47.2577593436,7.5875636765,Evening,Friday,84.1330847516,76.1749192144,143.6103531252,17.1630434663,0.0,Level 2,Casual Driver
User_419,Hyundai Kona,62.0,Station_371,Chicago,2024-01-18 10:00:00,2024-01-18 11:34:00,61.4606745883,2.4697843732,31.6504307726,10.9917087857,Evening,Friday,15.9738344158,62.9312696243,57.1636435872,-9.4690383762,0.4616615532,Level 1,Long-Distance Traveler
User_420,BMW i3,85.0,Station_257,Chicago,2024-01-18 11:00:00,2024-01-18 12:46:00,41.5789151237,1.0769985933,35.4181059955,7.2698544923,Night,Thursday,45.8855278265,90.422396008,149.9348569679,21.2769823617,0.0,DC Fast Charger,Casual Driver
User_421,Nissan Leaf,100.0,Station_268,Los Angeles,2024-01-18 12:00:00,2024-01-18 12:30:00,41.6028668211,1.4951189044,4.9097221016,13.5710985317,Morning,Tuesday,61.830413881,61.6921627798,32.0487312148,18.0993972559,2.0,DC Fast Charger,Long-Distance Traveler
User_422,BMW i3,85.0,Station_359,Los Angeles,2024-01-18 13:00:00,2024-01-18 15:42:00,29.6978984648,3.9196356377,32.303102258,21.4800655971,Afternoon,Saturday,42.9923005389,50.4404503697,180.4529064608,8.1991069949,4.0,Level 2,Long-Distance Traveler
